Target Time,Load Intensity,Successful Transactions,Failed Transactions,Dropped Transactions,Avg Response Time,Response Time CV,Final Batch Dispatch Time
132.5,0.0,0,5,0,0.0,0.0,132.5
133.5,0.0,0,0,0,0.0,0.0,133.5
134.5,0.0,0,0,0,0.0,0.0,134.5
135.5,0.0,0,0,0,0.0,0.0,135.5
136.5,0.0,0,0,0,0.0,0.0,136.5
137.5,0.0,0,0,0,0.0,0.0,137.5
138.5,0.0,0,0,0,0.0,0.0,138.5
139.5,0.0,0,0,0,0.0,0.0,139.5
140.5,0.0,0,0,0,0.0,0.0,140.5
141.5,0.0,0,0,0,0.0,0.0,141.5
142.5,0.0,0,0,0,0.0,0.0,142.5
143.5,0.0,0,0,0,0.0,0.0,143.5
144.5,0.0,0,0,0,0.0,0.0,144.5
145.5,0.0,0,0,0,0.0,0.0,145.5
146.5,0.0,0,0,0,0.0,0.0,146.5
147.5,0.0,0,0,0,0.0,0.0,147.5
148.5,0.0,0,0,0,0.0,0.0,148.5
149.5,0.0,0,0,0,0.0,0.0,149.5
150.5,0.0,0,0,0,0.0,0.0,150.5
151.5,0.0,0,0,0,0.0,0.0,151.5
152.5,0.0,0,0,0,0.0,0.0,152.5
153.5,0.0,0,0,0,0.0,0.0,153.5
154.5,0.0,0,1,0,0.0,0.0,154.5
155.5,0.0,0,0,0,0.0,0.0,155.5
156.5,0.0,0,0,0,0.0,0.0,156.5
157.5,0.0,0,0,0,0.0,0.0,157.5
158.5,0.0,0,0,0,0.0,0.0,158.5
159.5,0.0,0,0,0,0.0,0.0,159.5
160.5,0.0,0,0,0,0.0,0.0,160.5
161.5,0.0,0,0,0,0.0,0.0,161.5
162.5,0.0,0,0,0,0.0,0.0,162.5
163.5,0.0,0,0,0,0.0,0.0,163.5
164.5,0.0,0,0,0,0.0,0.0,164.5
165.5,0.0,0,0,0,0.0,0.0,165.5
166.5,0.0,0,0,0,0.0,0.0,166.5
167.5,0.0,0,0,0,0.0,0.0,167.5
168.5,0.0,0,0,0,0.0,0.0,168.5
169.5,0.0,0,0,0,0.0,0.0,169.5
170.5,0.0,0,0,0,0.0,0.0,170.5
171.5,0.0,0,0,0,0.0,0.0,171.5
172.5,0.0,0,0,0,0.0,0.0,172.5
173.5,0.0,0,0,0,0.0,0.0,173.5
174.5,0.0,0,0,0,0.0,0.0,174.5
175.5,0.0,0,0,0,0.0,0.0,175.5
176.5,0.0,0,0,0,0.0,0.0,176.5
177.5,0.0,0,0,0,0.0,0.0,177.5
178.5,0.0,0,0,0,0.0,0.0,178.5
179.5,0.0,0,0,0,0.0,0.0,179.5
180.5,0.0,0,9,0,0.0,0.0,180.5
181.5,0.0,0,9,0,0.0,0.0,181.5
182.5,0.0,0,8,0,0.0,0.0,182.5
183.5,0.0,0,12,0,0.0,0.0,183.5
184.5,0.0,0,11,0,0.0,0.0,184.5
185.5,0.0,0,11,0,0.0,0.0,185.5
186.5,0.0,0,11,0,0.0,0.0,186.5
187.5,0.0,0,10,0,0.0,0.0,187.5
188.5,0.0,0,7,0,0.0,0.0,188.5
189.5,0.0,0,13,0,0.0,0.0,189.5
190.5,0.0,0,11,0,0.0,0.0,190.5
191.5,0.0,0,10,0,0.0,0.0,191.5
192.5,0.0,0,5,0,0.0,0.0,192.5
193.5,0.0,0,0,0,0.0,0.0,193.5
194.5,0.0,0,0,0,0.0,0.0,194.5
195.5,0.0,0,0,0,0.0,0.0,195.5
196.5,0.0,0,0,0,0.0,0.0,196.5
197.5,0.0,0,0,0,0.0,0.0,197.5
198.5,0.0,0,0,0,0.0,0.0,198.5
199.5,0.0,0,0,0,0.0,0.0,199.5
200.5,0.0,0,0,0,0.0,0.0,200.5
201.5,0.0,0,0,0,0.0,0.0,201.5
202.5,0.0,0,0,0,0.0,0.0,202.5
203.5,0.0,0,0,0,0.0,0.0,203.5
204.5,0.0,0,0,0,0.0,0.0,204.5
205.5,0.0,0,0,0,0.0,0.0,205.5
206.5,0.0,0,0,0,0.0,0.0,206.5
207.5,0.0,0,0,0,0.0,0.0,207.5
208.5,0.0,0,0,0,0.0,0.0,208.5
209.5,0.0,0,0,0,0.0,0.0,209.5
210.5,0.0,0,0,0,0.0,0.0,210.5
211.5,0.0,0,0,0,0.0,0.0,211.5
212.5,0.0,0,0,0,0.0,0.0,212.5
213.5,0.0,0,0,0,0.0,0.0,213.5
214.5,0.0,0,1,0,0.0,0.0,214.5
215.5,0.0,0,0,0,0.0,0.0,215.5
216.5,0.0,0,0,0,0.0,0.0,216.5
217.5,0.0,0,0,0,0.0,0.0,217.5
218.5,0.0,0,0,0,0.0,0.0,218.5
219.5,0.0,0,0,0,0.0,0.0,219.5
220.5,0.0,0,0,0,0.0,0.0,220.5
221.5,0.0,0,0,0,0.0,0.0,221.5
222.5,0.0,0,0,0,0.0,0.0,222.5
223.5,0.0,0,0,0,0.0,0.0,223.5
224.5,0.0,0,0,0,0.0,0.0,224.5
225.5,0.0,0,0,0,0.0,0.0,225.5
226.5,0.0,0,0,0,0.0,0.0,226.5
227.5,0.0,0,0,0,0.0,0.0,227.5
228.5,0.0,0,0,0,0.0,0.0,228.5
229.5,0.0,0,0,0,0.0,0.0,229.5
230.5,0.0,0,0,0,0.0,0.0,230.5
231.5,0.0,0,0,0,0.0,0.0,231.5
232.5,0.0,0,0,0,0.0,0.0,232.5
233.5,0.0,0,0,0,0.0,0.0,233.5
234.5,0.0,0,0,0,0.0,0.0,234.5
235.5,0.0,0,0,0,0.0,0.0,235.5
236.5,0.0,0,0,0,0.0,0.0,236.5
237.5,0.0,0,0,0,0.0,0.0,237.5
238.5,0.0,0,0,0,0.0,0.0,238.5
239.5,0.0,0,0,0,0.0,0.0,239.5
240.5,0.0,0,0,0,0.0,0.0,240.5
241.5,0.0,0,18,0,0.0,0.0,241.5
242.5,0.0,0,8,0,0.0,0.0,242.5
243.5,0.0,0,12,0,0.0,0.0,243.5
244.5,0.0,0,11,0,0.0,0.0,244.5
245.5,0.0,0,11,0,0.0,0.0,245.5
246.5,0.0,0,11,0,0.0,0.0,246.5
247.5,0.0,0,10,0,0.0,0.0,247.5
248.5,0.0,0,7,0,0.0,0.0,248.5
249.5,0.0,0,13,0,0.0,0.0,249.5
250.5,0.0,0,11,0,0.0,0.0,250.5
251.5,0.0,0,10,0,0.0,0.0,251.5
252.5,0.0,0,5,0,0.0,0.0,252.5
253.5,0.0,0,0,0,0.0,0.0,253.5
254.5,0.0,0,0,0,0.0,0.0,254.5
255.5,0.0,0,0,0,0.0,0.0,255.5
256.5,0.0,0,0,0,0.0,0.0,256.5
257.5,0.0,0,0,0,0.0,0.0,257.5
258.5,0.0,0,0,0,0.0,0.0,258.5
259.5,0.0,0,0,0,0.0,0.0,259.5
260.5,0.0,0,0,0,0.0,0.0,260.5
261.5,0.0,0,0,0,0.0,0.0,261.5
262.5,0.0,0,0,0,0.0,0.0,262.5
263.5,0.0,0,0,0,0.0,0.0,263.5
264.5,0.0,0,0,0,0.0,0.0,264.5
265.5,0.0,0,0,0,0.0,0.0,265.5
266.5,0.0,0,0,0,0.0,0.0,266.5
267.5,0.0,0,0,0,0.0,0.0,267.5
268.5,0.0,0,0,0,0.0,0.0,268.5
269.5,0.0,0,0,0,0.0,0.0,269.5
270.5,0.0,0,0,0,0.0,0.0,270.5
271.5,0.0,0,0,0,0.0,0.0,271.5
272.5,0.0,0,0,0,0.0,0.0,272.5
273.5,0.0,0,0,0,0.0,0.0,273.5
274.5,0.0,0,1,0,0.0,0.0,274.5
275.5,0.0,0,0,0,0.0,0.0,275.5
276.5,0.0,0,0,0,0.0,0.0,276.5
277.5,0.0,0,0,0,0.0,0.0,277.5
278.5,0.0,0,0,0,0.0,0.0,278.5
279.5,0.0,0,0,0,0.0,0.0,279.5
280.5,0.0,0,0,0,0.0,0.0,280.5
281.5,0.0,0,0,0,0.0,0.0,281.5
282.5,0.0,0,0,0,0.0,0.0,282.5
283.5,0.0,0,0,0,0.0,0.0,283.5
284.5,0.0,0,0,0,0.0,0.0,284.5
285.5,0.0,0,0,0,0.0,0.0,285.5
286.5,0.0,0,0,0,0.0,0.0,286.5
287.5,0.0,0,0,0,0.0,0.0,287.5
288.5,0.0,0,0,0,0.0,0.0,288.5
289.5,0.0,0,0,0,0.0,0.0,289.5
290.5,0.0,0,0,0,0.0,0.0,290.5
291.5,0.0,0,0,0,0.0,0.0,291.5
292.5,0.0,0,0,0,0.0,0.0,292.5
293.5,0.0,0,0,0,0.0,0.0,293.5
294.5,0.0,0,0,0,0.0,0.0,294.5
295.5,0.0,0,0,0,0.0,0.0,295.5
296.5,0.0,0,0,0,0.0,0.0,296.5
297.5,0.0,0,0,0,0.0,0.0,297.5
298.5,0.0,0,0,0,0.0,0.0,298.5
299.5,0.0,0,0,0,0.0,0.0,299.5
300.5,0.0,0,0,0,0.0,0.0,300.5
301.5,0.0,0,18,0,0.0,0.0,301.5
302.5,0.0,0,8,0,0.0,0.0,302.5
303.5,0.0,0,12,0,0.0,0.0,303.5
304.5,0.0,0,11,0,0.0,0.0,304.5
305.5,0.0,0,11,0,0.0,0.0,305.5
306.5,0.0,0,11,0,0.0,0.0,306.5
307.5,0.0,0,10,0,0.0,0.0,307.5
308.5,0.0,0,7,0,0.0,0.0,308.5
309.5,0.0,0,13,0,0.0,0.0,309.5
310.5,0.0,0,7,0,0.0,0.0,310.5
311.5,0.0,0,14,0,0.0,0.0,311.5
312.5,0.0,0,5,0,0.0,0.0,312.5
313.5,0.0,0,0,0,0.0,0.0,313.5
314.5,0.0,0,0,0,0.0,0.0,314.5
315.5,0.0,0,0,0,0.0,0.0,315.5
316.5,0.0,0,0,0,0.0,0.0,316.5
317.5,0.0,0,0,0,0.0,0.0,317.5
318.5,0.0,0,0,0,0.0,0.0,318.5
319.5,0.0,0,0,0,0.0,0.0,319.5
320.5,0.0,0,0,0,0.0,0.0,320.5
321.5,0.0,0,0,0,0.0,0.0,321.5
322.5,0.0,0,0,0,0.0,0.0,322.5
323.5,0.0,0,0,0,0.0,0.0,323.5
324.5,0.0,0,0,0,0.0,0.0,324.5
325.5,0.0,0,0,0,0.0,0.0,325.5
326.5,0.0,0,0,0,0.0,0.0,326.5
327.5,0.0,0,0,0,0.0,0.0,327.5
328.5,0.0,0,0,0,0.0,0.0,328.5
329.5,0.0,0,0,0,0.0,0.0,329.5
330.5,0.0,0,0,0,0.0,0.0,330.5
331.5,0.0,0,0,0,0.0,0.0,331.5
332.5,0.0,0,0,0,0.0,0.0,332.5
333.5,0.0,0,0,0,0.0,0.0,333.5
334.5,0.0,0,1,0,0.0,0.0,334.5
335.5,0.0,0,0,0,0.0,0.0,335.5
336.5,0.0,0,0,0,0.0,0.0,336.5
337.5,0.0,0,0,0,0.0,0.0,337.5
338.5,0.0,0,0,0,0.0,0.0,338.5
339.5,0.0,0,0,0,0.0,0.0,339.5
340.5,0.0,0,0,0,0.0,0.0,340.5
341.5,0.0,0,0,0,0.0,0.0,341.5
342.5,0.0,0,0,0,0.0,0.0,342.5
343.5,0.0,0,0,0,0.0,0.0,343.5
344.5,0.0,0,0,0,0.0,0.0,344.5
345.5,0.0,0,0,0,0.0,0.0,345.5
346.5,0.0,0,0,0,0.0,0.0,346.5
347.5,0.0,0,0,0,0.0,0.0,347.5
348.5,0.0,0,0,0,0.0,0.0,348.5
349.5,0.0,0,0,0,0.0,0.0,349.5
350.5,0.0,0,0,0,0.0,0.0,350.5
351.5,0.0,0,0,0,0.0,0.0,351.5
352.5,0.0,0,0,0,0.0,0.0,352.5
353.5,0.0,0,0,0,0.0,0.0,353.5
354.5,0.0,0,0,0,0.0,0.0,354.5
355.5,0.0,0,0,0,0.0,0.0,355.5
356.5,0.0,0,0,0,0.0,0.0,356.5
357.5,0.0,0,0,0,0.0,0.0,357.5
358.5,0.0,0,0,0,0.0,0.0,358.5
359.5,0.0,0,0,0,0.0,0.0,359.5
360.5,0.0,0,0,0,0.0,0.0,360.5
361.5,0.0,0,16,0,0.0,0.0,361.5
362.5,0.0,0,10,0,0.0,0.0,362.5
363.5,0.0,0,12,0,0.0,0.0,363.5
364.5,0.0,0,11,0,0.0,0.0,364.5
365.5,0.0,0,10,0,0.0,0.0,365.5
366.5,0.0,0,11,0,0.0,0.0,366.5
367.5,0.0,0,11,0,0.0,0.0,367.5
368.5,0.0,0,7,0,0.0,0.0,368.5
369.5,0.0,0,9,0,0.0,0.0,369.5
370.5,0.0,0,11,0,0.0,0.0,370.5
371.5,0.0,0,11,0,0.0,0.0,371.5
372.5,0.0,0,8,0,0.0,0.0,372.5
373.5,0.0,0,0,0,0.0,0.0,373.5
374.5,0.0,0,0,0,0.0,0.0,374.5
375.5,0.0,0,0,0,0.0,0.0,375.5
376.5,0.0,0,0,0,0.0,0.0,376.5
377.5,0.0,0,0,0,0.0,0.0,377.5
378.5,0.0,0,0,0,0.0,0.0,378.5
379.5,0.0,0,0,0,0.0,0.0,379.5
380.5,0.0,0,0,0,0.0,0.0,380.5
381.5,0.0,0,0,0,0.0,0.0,381.5
382.5,0.0,0,0,0,0.0,0.0,382.5
383.5,0.0,0,0,0,0.0,0.0,383.5
384.5,0.0,0,0,0,0.0,0.0,384.5
385.5,0.0,0,0,0,0.0,0.0,385.5
386.5,0.0,0,0,0,0.0,0.0,386.5
387.5,0.0,0,0,0,0.0,0.0,387.5
388.5,0.0,0,0,0,0.0,0.0,388.5
389.5,0.0,0,0,0,0.0,0.0,389.5
390.5,0.0,0,0,0,0.0,0.0,390.5
391.5,0.0,0,0,0,0.0,0.0,391.5
392.5,0.0,0,0,0,0.0,0.0,392.5
393.5,0.0,0,0,0,0.0,0.0,393.5
394.5,0.0,0,1,0,0.0,0.0,394.5
395.5,0.0,0,0,0,0.0,0.0,395.5
396.5,0.0,0,0,0,0.0,0.0,396.5
397.5,0.0,0,0,0,0.0,0.0,397.5
398.5,0.0,0,0,0,0.0,0.0,398.5
399.5,0.0,0,0,0,0.0,0.0,399.5
400.5,0.0,0,0,0,0.0,0.0,400.5
401.5,0.0,0,0,0,0.0,0.0,401.5
402.5,0.0,0,0,0,0.0,0.0,402.5
403.5,0.0,0,0,0,0.0,0.0,403.5
404.5,0.0,0,0,0,0.0,0.0,404.5
405.5,0.0,0,0,0,0.0,0.0,405.5
406.5,0.0,0,0,0,0.0,0.0,406.5
407.5,0.0,0,0,0,0.0,0.0,407.5
408.5,0.0,0,0,0,0.0,0.0,408.5
409.5,0.0,0,0,0,0.0,0.0,409.5
410.5,0.0,0,0,0,0.0,0.0,410.5
411.5,0.0,0,0,0,0.0,0.0,411.5
412.5,0.0,0,0,0,0.0,0.0,412.5
413.5,0.0,0,0,0,0.0,0.0,413.5
414.5,0.0,0,0,0,0.0,0.0,414.5
415.5,0.0,0,0,0,0.0,0.0,415.5
416.5,0.0,0,0,0,0.0,0.0,416.5
417.5,0.0,0,0,0,0.0,0.0,417.5
418.5,0.0,0,0,0,0.0,0.0,418.5
419.5,0.0,0,0,0,0.0,0.0,419.5
420.5,0.0,0,0,0,0.0,0.0,420.5
421.5,0.0,0,16,0,0.0,0.0,421.5
422.5,0.0,0,10,0,0.0,0.0,422.5
423.5,0.0,0,12,0,0.0,0.0,423.5
